user_id,date,risk_score,prediction,dominant_emotion,emotion_score,screen_time,unlocks,sleep_hours,steps_last_24h,habit_id,category,difficulty,time_min,dopamine_level,recommended_for_state,indoor,required_device,popularity_prior,label
45,58:27.7,0.242095011,0,Relief,-0.5,51,185,9.6,4949,186,physical,1,5,medium,"['morning_energy', 'low_mood']",FALSE,none,0.7,0
46,58:27.7,0.406301682,0,Neutral,0,579,56,7.7,10646,16,mental,4,60,low,"['high_screen_time', 'focus_mode', 'night_routine']",TRUE,none,0.2,1
47,58:27.7,0.587693507,1,Neutral,0,568,250,4.3,7025,282,spiritual,1,1,low,"['low_mood', 'anxious']",TRUE,none,0.5,1
48,58:27.7,0.490233248,0,Annoyance,0.6,311,36,8.2,7896,79,mental,2,15,low,"['focus_mode', 'overwhelmed']",TRUE,none,0.5,1
49,58:27.7,0.245971293,0,Gratitude,-0.8,308,45,5.5,3675,151,mental,3,20,low,"['focus_mode', 'night_routine', 'high_screen_time']",TRUE,none,0.6,1
50,58:27.7,0.273236308,0,Love,-0.8,149,189,4.8,3989,223,spiritual,1,2,low,"['low_mood', 'night_routine']",TRUE,none,0.6,0
51,58:27.7,0.468200358,0,Neutral,0,282,60,4.9,2388,201,physical,1,1,medium,"['tired', 'stress', 'focus_mode']",TRUE,none,0.8,0
52,58:27.7,0.239411965,0,Caring,-0.8,506,169,8.8,3356,104,spiritual,1,3,low,"['stress', 'overwhelmed', 'anxious']",TRUE,none,0.6,0
53,58:27.7,0.242057368,0,Joy,-0.8,94,267,6.2,3297,123,mental,2,10,low,"['anxious', 'stress']",TRUE,none,0.4,1
54,58:27.7,0.579410578,1,Annoyance,0.6,332,26,6.3,1204,45,spiritual,1,5,medium,"['stress', 'overwhelmed', 'low_mood']",FALSE,none,0.5,1
55,58:27.7,0.648436545,1,Confusion,0.2,346,288,3.1,3369,136,mental,2,3,medium,"['stress', 'anxious', 'night_routine']",TRUE,none,0.5,1
56,58:27.7,0.518203844,1,Surprise,0.1,203,181,4.9,458,90,spiritual,1,1,low,"['morning_energy', 'overwhelmed', 'low_mood']",TRUE,none,0.7,0
57,58:27.7,0.23753709,0,Optimism,-0.7,444,63,9.2,1324,99,physical,1,1,medium,"['tired', 'focus_mode', 'high_screen_time']",TRUE,none,0.9,1
58,58:27.7,0.408933826,0,Realization,0.1,289,22,6.5,8624,296,spiritual,3,30,high,"['stress', 'low_mood']",TRUE,none,0.3,0
59,58:27.7,0.312433562,0,Optimism,-0.7,314,211,5.9,2467,299,spiritual,2,10,medium,['focus_mode'],TRUE,laptop,0.7,0
60,58:27.7,0.306643389,0,Joy,-0.8,102,255,3.5,7868,174,physical,3,5,medium,['morning_energy'],TRUE,none,0.3,0
61,58:27.7,0.308505496,0,Optimism,-0.7,108,280,5.1,3414,163,spiritual,2,30,medium,"['stress', 'overwhelmed', 'low_mood']",TRUE,none,0.5,0
62,58:27.7,0.736121619,1,Remorse,0.9,73,237,3.9,461,150,spiritual,2,5,medium,"['low_mood', 'stress']",TRUE,none,0.4,1
63,58:27.7,0.439532617,0,Curiosity,0.1,32,71,4.2,8403,136,mental,2,3,medium,"['stress', 'anxious', 'night_routine']",TRUE,none,0.5,1
64,58:27.7,0.41072232,0,Relief,-0.5,472,210,5.4,3090,199,mental,2,5,low,"['high_screen_time', 'focus_mode']",TRUE,phone,0.5,1
65,58:27.7,0.698292342,1,Anger,0.8,108,161,3.5,3215,17,mental,1,5,medium,"['overwhelmed', 'focus_mode']",TRUE,none,0.7,1
66,58:27.7,0.200531811,0,Approval,-0.8,406,79,8.4,858,277,physical,1,2,medium,"['tired', 'focus_mode']",TRUE,none,0.6,1
67,58:27.7,0.416206068,0,Curiosity,0.1,168,198,7.4,4927,81,physical,1,10,medium,"['morning_energy', 'low_mood', 'tired']",FALSE,none,0.7,1
68,58:27.7,0.133146172,0,Joy,-0.8,36,217,8.6,7565,290,mental,2,5,medium,['angry'],TRUE,none,0.6,0
69,58:27.7,0.335500099,0,Optimism,-0.7,542,140,5.4,8460,189,physical,2,10,medium,['morning_energy'],TRUE,none,0.8,1
70,58:27.7,0.514903464,1,Confusion,0.2,106,166,4.6,3528,263,physical,4,30,high,"['stress', 'low_mood']",FALSE,none,0.2,0
71,58:27.7,0.524308767,1,Nervousness,0.6,72,286,7.1,15096,128,physical,2,1,high,['tired'],TRUE,none,0.6,0
72,58:27.7,0.700699899,1,Disgust,0.8,186,63,3.2,1975,232,physical,3,1,high,"['tired', 'focus_mode']",TRUE,none,0.2,0
73,58:27.7,0.856096056,1,Sadness,0.9,559,253,3.6,848,23,physical,4,30,medium,"['morning_energy', 'stress']",FALSE,none,0.3,0
74,58:27.7,0.177743913,0,Love,-0.8,249,224,8.2,8799,120,spiritual,2,30,medium,"['low_mood', 'stress', 'night_routine']",TRUE,none,0.6,1
75,58:27.7,0.139635423,0,Love,-0.8,219,20,9.2,4086,300,spiritual,1,5,high,"['low_mood', 'stress', 'anxious']",TRUE,none,0.7,1
76,58:27.7,0.767627324,1,Sadness,0.9,291,228,4.4,224,32,mental,2,1,low,"['stress', 'angry', 'low_mood', 'anxious']",TRUE,none,0.5,1
77,58:27.7,0.219174309,0,Relief,-0.5,173,214,8.5,12435,16,mental,4,60,low,"['high_screen_time', 'focus_mode', 'night_routine']",TRUE,none,0.2,1
78,58:27.7,0.589856552,1,Confusion,0.2,514,210,5.7,1953,215,mental,3,15,low,"['overwhelmed', 'focus_mode', 'anxious']",TRUE,laptop,0.2,1
79,58:27.7,0.591099022,1,Fear,0.7,307,81,5.9,10887,36,physical,2,1,low,"['focus_mode', 'tired']",TRUE,none,0.5,1
80,58:27.7,0.548678422,1,Annoyance,0.6,336,118,9.2,2879,163,spiritual,2,30,medium,"['stress', 'overwhelmed', 'low_mood']",TRUE,none,0.5,0
81,58:27.7,0.474011761,0,Curiosity,0.1,579,36,7.3,1785,6,physical,1,5,medium,"['morning_energy', 'tired']",TRUE,none,0.85,1
82,58:27.7,0.203960314,0,Joy,-0.8,185,298,8.7,2828,237,spiritual,2,5,low,"['night_routine', 'low_mood']",TRUE,none,0.4,0
83,58:27.7,0.151165565,0,Caring,-0.8,329,14,8.4,4382,207,spiritual,3,2,low,"['low_mood', 'anxious', 'angry']",TRUE,none,0.3,1
84,58:27.7,0.671870004,1,Anger,0.8,376,274,7,5391,229,mental,2,3,low,"['high_screen_time', 'focus_mode', 'anxious']",TRUE,phone,0.4,0
85,58:27.7,0.227369549,0,Approval,-0.8,452,150,8.2,1917,281,spiritual,4,30,low,"['night_routine', 'high_screen_time']",TRUE,none,0.3,1
86,58:27.7,0.305204583,0,Excitement,-0.6,455,234,8,1197,118,spiritual,3,15,low,"['stress', 'anxious']",TRUE,none,0.2,0
87,58:27.7,0.232754208,0,Excitement,-0.6,71,98,6.4,2894,229,mental,2,3,low,"['high_screen_time', 'focus_mode', 'anxious']",TRUE,phone,0.4,1
88,58:27.7,0.334021991,0,Amusement,-0.8,345,143,4.1,1530,37,physical,2,1,high,"['tired', 'morning_energy', 'focus_mode']",TRUE,none,0.6,1
89,58:27.7,0.649891948,1,Disgust,0.8,106,112,4.9,912,24,physical,2,10,medium,"['tired', 'night_routine']",TRUE,none,0.25,1
90,58:27.7,0.582413513,1,Annoyance,0.6,125,134,5.6,2540,79,mental,2,15,low,"['focus_mode', 'overwhelmed']",TRUE,none,0.5,1
91,58:27.7,0.210550118,0,Joy,-0.8,292,92,7.1,1772,144,physical,3,10,low,"['night_routine', 'stress', 'anxious']",TRUE,none,0.3,0
92,58:27.7,0.667294022,1,Annoyance,0.6,234,276,5.1,1569,90,spiritual,1,1,low,"['morning_energy', 'overwhelmed', 'low_mood']",TRUE,none,0.7,1
93,58:27.7,0.38242863,0,Optimism,-0.7,317,272,4.4,1216,82,physical,1,1,medium,"['tired', 'stress', 'focus_mode']",TRUE,none,0.8,1
94,58:27.7,0.299073344,0,Approval,-0.8,292,66,3.2,8827,135,spiritual,3,1,low,"['night_routine', 'high_screen_time']",TRUE,none,0.4,1
95,58:27.7,0.565807715,1,Neutral,0,344,296,4.5,779,290,mental,2,5,medium,['angry'],TRUE,none,0.6,0
96,58:27.7,0.264294273,0,Joy,-0.8,398,196,6.8,4502,295,physical,1,1,low,['night_routine'],TRUE,phone,0.7,0
97,58:27.7,0.323710877,0,Approval,-0.8,281,183,4,4367,297,spiritual,2,20,low,"['night_routine', 'high_screen_time']",TRUE,none,0.6,1
98,58:27.7,0.347821607,0,Gratitude,-0.8,362,144,3.2,6053,2,mental,1,1,low,"['stress', 'anxious', 'overwhelmed']",TRUE,none,0.8,1
99,58:27.7,0.354189637,0,Joy,-0.8,455,103,3.5,4321,194,spiritual,1,3,low,"['low_mood', 'night_routine']",TRUE,none,0.3,0
100,58:27.7,0.421989854,0,Curiosity,0.1,324,18,9.7,1545,284,spiritual,4,60,medium,['low_mood'],FALSE,none,0.05,0
101,58:27.7,0.527209403,1,Realization,0.1,314,18,3.2,5608,194,spiritual,1,3,low,"['low_mood', 'night_routine']",TRUE,none,0.3,0
102,58:27.7,0.312314719,0,Desire,-0.6,346,122,6.3,711,293,physical,3,15,low,['stress'],TRUE,none,0.2,0
103,58:27.7,0.622617499,1,Anger,0.8,541,131,7.8,9294,57,spiritual,2,5,medium,"['low_mood', 'overwhelmed']",TRUE,none,0.4,1
104,58:27.7,0.656445421,1,Remorse,0.9,58,117,4.6,5782,137,mental,4,30,low,"['focus_mode', 'morning_energy', 'overwhelmed']",TRUE,laptop,0.3,0
105,58:27.7,0.277764196,0,Gratitude,-0.8,323,281,9.7,363,283,spiritual,2,45,medium,"['stress', 'low_mood']",TRUE,phone,0.4,0
106,58:27.7,0.32125022,0,Admiration,-0.8,36,267,3.2,3430,227,mental,2,5,low,"['anxious', 'overwhelmed']",TRUE,none,0.4,0
107,58:27.7,0.652811095,1,Disapproval,0.7,571,207,9.2,2585,139,mental,2,10,medium,"['focus_mode', 'overwhelmed']",TRUE,laptop,0.7,1
108,58:27.7,0.646623904,1,Anger,0.8,244,127,5.7,4376,276,physical,4,1,low,['morning_energy'],TRUE,none,0.3,0
109,58:27.7,0.269792,0,Joy,-0.8,244,165,5.7,1185,132,spiritual,2,30,low,"['night_routine', 'stress', 'high_screen_time']",TRUE,none,0.5,1
110,58:27.7,0.431366991,0,Neutral,0,193,137,6.3,1073,153,mental,2,5,medium,['focus_mode'],TRUE,phone,0.5,0
111,58:27.7,0.522967043,1,Nervousness,0.6,199,52,9.8,4492,3,mental,3,5,low,"['low_mood', 'angry', 'stress']",TRUE,none,0.4,0
112,58:27.7,0.161070662,0,Gratitude,-0.8,250,72,7.4,8001,164,spiritual,1,1,high,"['low_mood', 'stress', 'anxious']",TRUE,none,0.7,1
113,58:27.7,0.202450044,0,Joy,-0.8,289,154,9.2,1898,161,spiritual,1,3,low,"['stress', 'anxious']",TRUE,phone,0.7,1
114,58:27.7,0.763469186,1,Embarrassment,0.7,290,284,3.2,1867,255,spiritual,3,10,high,['low_mood'],FALSE,none,0.4,1
115,58:27.7,0.432228474,0,Neutral,0,595,32,9.3,2499,147,spiritual,1,10,high,"['low_mood', 'morning_energy']",TRUE,phone,0.9,1
116,58:27.7,0.398462105,0,Amusement,-0.8,501,284,4.5,1274,282,spiritual,1,1,low,"['low_mood', 'anxious']",TRUE,none,0.5,1
117,58:27.7,0.539459841,1,Confusion,0.2,284,138,5.2,426,206,spiritual,2,5,low,"['stress', 'anxious', 'overwhelmed']",TRUE,none,0.4,0
118,58:27.7,0.807370042,1,Disappointment,0.9,307,290,3.5,2197,158,physical,3,30,low,"['stress', 'morning_energy', 'night_routine']",TRUE,none,0.4,0
119,58:27.7,0.271880432,0,Optimism,-0.7,588,191,9.4,12141,53,physical,3,20,low,"['morning_energy', 'overwhelmed']",TRUE,none,0.3,0
120,58:27.7,0.227163835,0,Love,-0.8,53,271,6.7,764,233,physical,1,2,medium,"['tired', 'focus_mode']",TRUE,none,0.9,1
121,58:27.7,0.406531576,0,Amusement,-0.8,462,237,3.6,425,55,physical,1,3,high,"['low_mood', 'morning_energy', 'tired']",TRUE,phone,0.95,1
122,58:27.7,0.356755234,0,Desire,-0.6,507,260,5.8,13378,63,mental,2,2,medium,"['stress', 'angry']",TRUE,none,0.3,1
123,58:27.7,0.27211778,0,Approval,-0.8,523,90,5.7,11127,215,mental,3,15,low,"['overwhelmed', 'focus_mode', 'anxious']",TRUE,laptop,0.2,1
124,58:27.7,0.572442221,1,Curiosity,0.1,411,85,3.4,2932,296,spiritual,3,30,high,"['stress', 'low_mood']",TRUE,none,0.3,0
125,58:27.7,0.384692538,0,Pride,-0.6,403,290,5.4,5077,146,spiritual,2,2,low,"['stress', 'anxious']",TRUE,none,0.5,0
126,58:27.7,0.567562628,1,Neutral,0,582,211,5.1,3037,24,physical,2,10,medium,"['tired', 'night_routine']",TRUE,none,0.25,0
127,58:27.7,0.624076456,1,Anger,0.8,352,128,9.4,524,72,spiritual,1,1,medium,"['low_mood', 'morning_energy']",TRUE,phone,0.7,1
128,58:27.7,0.598674465,1,Sadness,0.9,118,261,8.6,5052,168,mental,1,2,low,"['stress', 'overwhelmed']",TRUE,none,0.5,1
129,58:27.7,0.688052706,1,Remorse,0.9,121,131,4.1,6217,210,spiritual,1,3,medium,"['stress', 'tired', 'night_routine']",TRUE,none,0.7,1
130,58:27.7,0.294234638,0,Desire,-0.6,406,183,9.5,3901,150,spiritual,2,5,medium,"['low_mood', 'stress']",TRUE,none,0.4,0
131,58:27.7,0.507404482,1,Fear,0.7,110,68,8.2,666,189,physical,2,10,medium,['morning_energy'],TRUE,none,0.8,1
132,58:27.7,0.271061514,0,Relief,-0.5,129,64,6.4,172,11,spiritual,2,5,low,"['low_mood', 'anxious', 'night_routine']",TRUE,none,0.6,0
133,58:27.7,0.331818466,0,Amusement,-0.8,584,161,6,1111,39,physical,3,15,medium,"['morning_energy', 'low_mood', 'stress']",FALSE,none,0.3,0
134,58:27.7,0.418718166,0,Curiosity,0.1,152,161,9.5,681,8,physical,2,10,medium,"['stress', 'low_mood', 'focus_mode', 'tired']",FALSE,none,0.7,1
135,58:27.7,0.333323719,0,Love,-0.8,425,177,5.1,920,165,spiritual,2,20,medium,"['stress', 'night_routine', 'tired']",TRUE,none,0.4,0
136,58:27.7,0.447950147,0,Curiosity,0.1,52,157,5.6,2530,89,spiritual,2,10,medium,"['stress', 'anxious', 'focus_mode']",TRUE,phone,0.6,1
137,58:27.7,0.430954803,0,Neutral,0,548,206,7.8,20000,112,physical,3,1,medium,"['tired', 'focus_mode']",TRUE,none,0.4,1
138,58:27.7,0.189139931,0,Joy,-0.8,306,133,8.3,2154,252,spiritual,4,15,low,"['anxious', 'stress', 'focus_mode']",TRUE,none,0.1,0
139,58:27.7,0.326485926,0,Pride,-0.6,124,237,5.3,1257,160,physical,1,3,low,"['night_routine', 'morning_energy']",TRUE,none,0.6,1
140,58:27.7,0.6280182,1,Disapproval,0.7,411,203,9.5,3412,48,mental,3,30,low,"['focus_mode', 'high_screen_time']",TRUE,none,0.4,1
141,58:27.7,0.729804246,1,Disappointment,0.9,406,88,4.8,2950,113,physical,2,10,low,"['focus_mode', 'tired']",TRUE,none,0.5,1
142,58:27.7,0.164382604,0,Love,-0.8,54,17,5.4,9011,91,mental,1,1,medium,"['low_mood', 'overwhelmed']",TRUE,none,0.7,1
143,58:27.7,0.525173955,1,Surprise,0.1,320,64,4.4,534,149,spiritual,3,10,low,"['low_mood', 'anxious', 'overwhelmed']",TRUE,none,0.2,0
144,58:27.7,0.60247382,1,Disgust,0.8,256,46,6.8,995,218,physical,3,10,low,['morning_energy'],TRUE,none,0.3,0
145,58:27.7,0.58442239,1,Annoyance,0.6,202,258,10,6899,1,mental,1,1,medium,"['stress', 'anxious', 'angry', 'overwhelmed']",TRUE,none,0.75,1
146,58:27.7,0.218681,0,Love,-0.8,482,209,8,10480,37,physical,2,1,high,"['tired', 'morning_energy', 'focus_mode']",TRUE,none,0.6,0
147,58:27.7,0.285090962,0,Caring,-0.8,317,279,6.3,5048,13,spiritual,2,15,low,"['night_routine', 'stress', 'high_screen_time']",TRUE,none,0.65,1
148,58:27.7,0.400653721,0,Surprise,0.1,98,98,9.9,2725,95,mental,2,5,low,"['night_routine', 'anxious', 'overwhelmed']",TRUE,phone,0.7,1
149,58:27.7,0.332460212,0,Amusement,-0.8,310,235,3.3,20000,166,mental,1,1,medium,"['focus_mode', 'overwhelmed']",TRUE,phone,0.8,1
150,58:27.7,0.668552496,1,Disapproval,0.7,371,169,5,8447,278,physical,4,45,medium,"['stress', 'morning_energy']",FALSE,none,0.2,0
151,58:27.7,0.389173493,0,Neutral,0,362,131,8.9,5264,103,spiritual,3,15,low,"['low_mood', 'anxious', 'overwhelmed']",TRUE,none,0.2,0
152,58:27.7,0.626507922,1,Nervousness,0.6,415,283,6.7,9837,291,physical,2,20,low,"['high_screen_time', 'stress', 'tired']",TRUE,none,0.5,1
153,58:27.7,0.450863855,0,Excitement,-0.6,371,246,3,1979,269,spiritual,1,5,medium,"['stress', 'low_mood']",TRUE,none,0.5,1
154,58:27.7,0.344095787,0,Desire,-0.6,346,276,6.2,5003,45,spiritual,1,5,medium,"['stress', 'overwhelmed', 'low_mood']",FALSE,none,0.5,0
155,58:27.7,0.409991761,0,Excitement,-0.6,336,141,3.2,1098,69,physical,1,20,medium,['tired'],TRUE,none,0.4,0
156,58:27.7,0.595656779,1,Anger,0.8,202,191,7,8940,109,mental,2,3,low,"['stress', 'anxious']",TRUE,none,0.4,1
157,58:27.7,0.286421409,0,Joy,-0.8,573,202,7.4,3699,220,physical,4,30,medium,"['morning_energy', 'stress']",FALSE,none,0.3,1
158,58:27.7,0.711669536,1,Remorse,0.9,229,119,4.4,2989,202,physical,1,3,medium,"['tired', 'focus_mode']",TRUE,none,0.6,1
159,58:27.7,0.180864474,0,Amusement,-0.8,104,223,9.9,11282,73,spiritual,2,10,medium,['low_mood'],TRUE,none,0.5,1
160,58:27.7,0.432492605,0,Surprise,0.1,246,249,8.8,2703,161,spiritual,1,3,low,"['stress', 'anxious']",TRUE,phone,0.7,1
161,58:27.7,0.658068934,1,Annoyance,0.6,561,150,6.2,4229,221,spiritual,2,10,low,"['stress', 'anxious', 'night_routine']",TRUE,phone,0.4,1
162,58:27.7,0.534651977,1,Curiosity,0.1,478,82,5.2,2151,11,spiritual,2,5,low,"['low_mood', 'anxious', 'night_routine']",TRUE,none,0.6,0
163,58:27.7,0.254075749,0,Admiration,-0.8,36,12,3.1,2363,91,mental,1,1,medium,"['low_mood', 'overwhelmed']",TRUE,none,0.7,1
164,58:27.7,0.612157081,1,Remorse,0.9,422,11,7.9,1381,2,mental,1,1,low,"['stress', 'anxious', 'overwhelmed']",TRUE,none,0.8,1
165,58:27.7,0.552310636,1,Surprise,0.1,415,219,4.8,7586,131,spiritual,2,3,low,"['stress', 'anxious']",TRUE,none,0.5,0
166,58:27.7,0.706556468,1,Sadness,0.9,530,67,5.8,6446,149,spiritual,3,10,low,"['low_mood', 'anxious', 'overwhelmed']",TRUE,none,0.2,1
167,58:27.7,0.243546615,0,Gratitude,-0.8,176,226,6,6265,118,spiritual,3,15,low,"['stress', 'anxious']",TRUE,none,0.2,1
168,58:27.7,0.317050456,0,Relief,-0.5,345,266,9,687,224,spiritual,2,15,low,"['stress', 'overwhelmed', 'low_mood']",FALSE,none,0.5,0
169,58:27.7,0.249669097,0,Optimism,-0.7,483,122,9,2294,156,physical,1,2,medium,"['tired', 'stress', 'high_screen_time']",TRUE,none,0.8,1
170,58:27.7,0.557429606,1,Anger,0.8,216,80,8.4,1187,229,mental,2,3,low,"['high_screen_time', 'focus_mode', 'anxious']",TRUE,phone,0.4,0
171,58:27.7,0.396704726,0,Neutral,0,354,111,8.4,1280,297,spiritual,2,20,low,"['night_routine', 'high_screen_time']",TRUE,none,0.6,1
172,58:27.7,0.227799248,0,Love,-0.8,347,54,6.5,2910,165,spiritual,2,20,medium,"['stress', 'night_routine', 'tired']",TRUE,none,0.4,0
173,58:27.7,0.254673872,0,Desire,-0.6,423,153,8.5,6431,279,physical,2,15,medium,"['stress', 'high_screen_time', 'focus_mode']",TRUE,none,0.6,1
174,58:27.7,0.409545341,0,Neutral,0,408,132,9,2662,76,mental,2,5,low,"['stress', 'anxious']",FALSE,none,0.4,0
175,58:27.7,0.762224917,1,Remorse,0.9,503,282,6.5,672,115,physical,1,1,low,"['morning_energy', 'night_routine']",TRUE,phone,0.9,1
176,58:27.7,0.412202023,0,Confusion,0.2,47,239,9.3,6191,148,spiritual,1,5,low,"['stress', 'anxious', 'overwhelmed', 'night_routine']",TRUE,phone,0.7,1
177,58:27.7,0.17469376,0,Amusement,-0.8,178,39,9.9,3131,228,mental,4,45,low,['focus_mode'],TRUE,laptop,0.3,1
178,58:27.7,0.824369593,1,Anger,0.8,587,283,4.2,867,14,spiritual,1,10,medium,"['low_mood', 'anxious', 'overwhelmed']",FALSE,none,0.4,1
179,58:27.7,0.548241617,1,Nervousness,0.6,41,213,9.9,2257,208,spiritual,1,5,low,"['stress', 'overwhelmed', 'night_routine']",FALSE,none,0.4,0
180,58:27.7,0.374589576,0,Amusement,-0.8,491,249,4.7,2682,300,spiritual,1,5,high,"['low_mood', 'stress', 'anxious']",TRUE,none,0.7,0
181,58:27.7,0.442625089,0,Surprise,0.1,189,276,9.5,5358,135,spiritual,3,1,low,"['night_routine', 'high_screen_time']",TRUE,none,0.4,1
182,58:27.7,0.642453967,1,Remorse,0.9,596,69,9,5275,56,spiritual,1,1,medium,"['stress', 'night_routine', 'anxious']",TRUE,none,0.5,1
183,58:27.7,0.593981348,1,Disapproval,0.7,295,244,9.4,7425,25,physical,2,15,medium,"['stress', 'overwhelmed', 'tired']",FALSE,none,0.6,0
184,58:27.7,0.776597021,1,Sadness,0.9,576,256,6.2,1470,190,physical,2,5,medium,"['tired', 'morning_energy']",TRUE,none,0.6,1
185,58:27.7,0.280989843,0,Caring,-0.8,109,163,4.1,3243,161,spiritual,1,3,low,"['stress', 'anxious']",TRUE,phone,0.7,1
186,58:27.7,0.391366262,0,Excitement,-0.6,547,89,4.6,3253,216,physical,1,3,medium,['tired'],TRUE,none,0.7,1
187,58:27.7,0.225928765,0,Excitement,-0.6,97,47,5.1,15469,25,physical,2,15,medium,"['stress', 'overwhelmed', 'tired']",FALSE,none,0.6,0
188,58:27.7,0.723628457,1,Grief,0.9,273,146,4.7,2061,287,mental,2,5,low,"['focus_mode', 'overwhelmed']",TRUE,none,0.5,0
189,58:27.7,0.218867945,0,Optimism,-0.7,38,234,9.8,3526,142,physical,3,10,high,"['tired', 'morning_energy', 'stress']",TRUE,none,0.4,0
190,58:27.7,0.365872011,0,Pride,-0.6,186,251,4.1,5297,86,spiritual,1,1,low,"['night_routine', 'high_screen_time']",TRUE,none,0.6,1
191,58:27.7,0.691313687,1,Disappointment,0.9,493,220,7.8,1799,153,mental,2,5,medium,['focus_mode'],TRUE,phone,0.5,1
192,58:27.7,0.447682038,0,Surprise,0.1,329,55,6.6,2404,23,physical,4,30,medium,"['morning_energy', 'stress']",FALSE,none,0.3,1
193,58:27.7,0.417868391,0,Pride,-0.6,349,181,3.2,2848,185,mental,1,1,low,"['stress', 'anxious', 'angry', 'overwhelmed']",TRUE,none,0.9,1
194,58:27.7,0.281463082,0,Amusement,-0.8,278,51,4.5,1209,89,spiritual,2,10,medium,"['stress', 'anxious', 'focus_mode']",TRUE,phone,0.6,1
195,58:27.7,0.199266287,0,Amusement,-0.8,352,32,9.5,1020,121,mental,2,2,medium,"['overwhelmed', 'focus_mode']",TRUE,none,0.7,0
196,58:27.7,0.284249727,0,Love,-0.8,585,299,8.7,4232,226,mental,1,1,medium,"['stress', 'angry']",TRUE,none,0.6,0
197,58:27.7,0.294360363,0,Joy,-0.8,491,239,7.1,2587,269,spiritual,1,5,medium,"['stress', 'low_mood']",TRUE,none,0.5,0
198,58:27.7,0.759263161,1,Embarrassment,0.7,427,206,3.5,2656,42,spiritual,1,10,medium,"['morning_energy', 'stress', 'night_routine']",TRUE,none,0.7,1
199,58:27.7,0.554504242,1,Neutral,0,422,202,4,5950,114,physical,2,10,high,"['low_mood', 'tired', 'stress']",TRUE,phone,0.6,0
200,58:27.7,0.567863512,1,Fear,0.7,257,163,8.1,609,261,physical,1,5,medium,"['stress', 'anxious']",FALSE,none,0.3,1
201,58:27.7,0.216838373,0,Love,-0.8,598,64,8.3,5054,275,mental,2,5,low,"['anxious', 'stress']",TRUE,none,0.3,1
202,58:27.7,0.673741501,1,Remorse,0.9,273,264,9.7,3784,65,mental,4,30,low,['focus_mode'],TRUE,laptop,0.2,0
203,58:27.7,0.235475881,0,Approval,-0.8,86,24,4.4,839,181,mental,2,5,low,"['stress', 'overwhelmed', 'low_mood']",TRUE,none,0.5,1
204,58:27.7,0.386951298,0,Neutral,0,172,190,7.5,4700,76,mental,2,5,low,"['stress', 'anxious']",FALSE,none,0.4,0
205,58:27.7,0.643822575,1,Grief,0.9,221,88,6,4832,289,mental,4,45,low,"['focus_mode', 'anxious']",TRUE,none,0.3,1
206,58:27.7,0.718147443,1,Fear,0.7,548,20,3.8,3941,62,mental,2,3,low,"['anxious', 'overwhelmed', 'stress']",TRUE,none,0.4,1
207,58:27.7,0.276846794,0,Amusement,-0.8,433,67,5.4,5362,271,mental,2,5,low,"['focus_mode', 'low_mood', 'overwhelmed']",TRUE,none,0.5,1
208,58:27.7,0.708857385,1,Disgust,0.8,304,248,5.6,1598,48,mental,3,30,low,"['focus_mode', 'high_screen_time']",TRUE,none,0.4,1
209,58:27.7,0.2244934,0,Gratitude,-0.8,68,206,6.2,1730,248,physical,3,10,medium,"['morning_energy', 'tired']",TRUE,none,0.4,0
210,58:27.7,0.462958791,0,Neutral,0,222,170,5.1,7058,141,physical,1,3,medium,"['morning_energy', 'overwhelmed']",TRUE,none,0.8,1
211,58:27.7,0.263261459,0,Joy,-0.8,356,181,6.9,271,23,physical,4,30,medium,"['morning_energy', 'stress']",FALSE,none,0.3,0
212,58:27.7,0.341321248,0,Relief,-0.5,512,144,7.2,2993,98,physical,5,60,medium,['stress'],TRUE,none,0.1,0
213,58:27.7,0.658696083,1,Sadness,0.9,54,235,5.9,3270,11,spiritual,2,5,low,"['low_mood', 'anxious', 'night_routine']",TRUE,none,0.6,1
214,58:27.7,0.332741705,0,Desire,-0.6,131,278,5.6,668,178,spiritual,5,10,low,"['angry', 'low_mood', 'stress']",TRUE,none,0.05,0
215,58:27.7,0.166472698,0,Joy,-0.8,246,41,7.6,2012,17,mental,1,5,medium,"['overwhelmed', 'focus_mode']",TRUE,none,0.7,0
216,58:27.7,0.347827006,0,Optimism,-0.7,296,87,3.4,2850,77,mental,2,10,medium,"['overwhelmed', 'anxious', 'night_routine']",TRUE,none,0.6,1
217,58:27.7,0.514853774,1,Embarrassment,0.7,191,29,9.1,1765,94,mental,1,2,medium,"['stress', 'anxious', 'angry']",TRUE,none,0.6,1
218,58:27.7,0.592818265,1,Anger,0.8,316,25,9.8,4030,267,spiritual,2,15,low,['night_routine'],TRUE,none,0.6,1
219,58:27.7,0.589093503,1,Confusion,0.2,276,167,3.4,3527,242,mental,2,10,low,['focus_mode'],TRUE,laptop,0.6,1
220,58:27.7,0.383002473,0,Realization,0.1,203,114,8,2882,182,mental,2,10,medium,"['overwhelmed', 'focus_mode']",TRUE,laptop,0.4,1
221,58:27.7,0.554638573,1,Neutral,0,425,223,4.8,1278,12,spiritual,3,10,low,"['anxious', 'overwhelmed', 'night_routine']",TRUE,phone,0.5,0
222,58:27.7,0.193646673,0,Joy,-0.8,38,83,6,388,215,mental,3,15,low,"['overwhelmed', 'focus_mode', 'anxious']",TRUE,laptop,0.2,1
